key,source,target
DC/Text_DesignData_Item_Flavor_BarbutaHelm_0001,"The helm forged from a single plate of steel, showing off the craftsman skills.","Шолом, викуваний з цільної сталевої пластини, що демонструє майстерність майстра."
DC/Text_DesignData_Item_Flavor_BardicPants_0001,A stylish pair of pants that are sure to attract attention at social gatherings.,"Стильна пара штанів, які неодмінно привернуть увагу на світських раутах."
DC/Text_DesignData_Item_Flavor_Bardiche_0001,"Crafted with a light wooden base that grows wider in order to support an oversized, curved metal blade nailed to it's head.","Виготовлені з легкої дерев'яної основи, яка розширюється, щоб підтримувати велике, вигнуте металеве лезо, прибите до його голови."
DC/Text_DesignData_Item_Flavor_BatClaw,A hefty claw with an ebony black surface gleaming with a wicked luster.,"Важкий кіготь з чорною поверхнею чорного дерева, що виблискує зловісним блиском."
DC/Text_DesignData_Item_Flavor_BattleAxe_0001,An axe with a strong wooden hilt and a single blade embedded deeply in the wood.,"Сокира з міцним дерев'яним руків'ям і єдиним лезом, глибоко врізаним у деревину."
DC/Text_DesignData_Item_Flavor_BattleAxe_7001,"An ancient axe imbued with the screams of fallen enemies, granting its wielder a deadly strength that comes from the echoes of the past.","Старовинна сокира, просякнута криками полеглих ворогів, що дарує своєму власникові смертоносну силу, яка походить від відлуння минулого."
DC/Text_DesignData_Item_Flavor_BearPendant_3001,"Embodying the resilience of the mighty bear, enhancing the wearer's vigor.","Втілення стійкості могутнього ведмедя, що підсилює бадьорість власника."
DC/Text_DesignData_Item_Flavor_BeetleWings,"Delicate wings of a death beetle, emanating an aura of darkness and decay.","Витончені крила жука-смертника, що випромінюють ауру темряви та розпаду."
DC/Text_DesignData_Item_Flavor_BladeOfRighteousness_3001,"A well crafted two-handed blade, its silver edge cuts through most things with ease and grace.","Добре зроблений дворучний клинок, сріблясте лезо якого легко і витончено розсікає більшість речей."
DC/Text_DesignData_Item_Flavor_BlueEyeballs,Enigmatic blue eyeballs plucked from the remnants of a Dire Wolf.,"Загадкові блакитні очні яблука, вирвані з решток Страшного Вовка."
DC/Text_DesignData_Item_Flavor_BlueSapphire_1001,The shards of this gem shines a deep blue light.,Осколки цього самоцвіту сяють глибоким синім світлом.
DC/Text_DesignData_Item_Flavor_Bolt_2001,A bolt dedicated to crossbows that is sharp enough to pierce opponents.,"Болт для арбалетів, досить гострий, щоб пронизувати супротивників."
DC/Text_DesignData_Item_Flavor_Bone,A mundane bone.,Звичайна кістка.
DC/Text_DesignData_Item_Flavor_Boneshaper_5001,"Crafted to honor the immense, in battle it brutally reshapes the bones of the wielder’s enemies.","Створена для вшанування неосяжного, в бою вона жорстоко переломлює кістки ворогів власника."
DC/Text_DesignData_Item_Flavor_BowOfRighteousness_3001,"This bow, adorned with silver inlay, offers an elegant balance of form and function for skilled archers.","Цей лук, прикрашений срібною інкрустацією, пропонує елегантний баланс форми та функції для вправних стрільців."
